review,rating
"Great range on the lower band with, higher band with has limited range but is very fast when near it.",1.0
Bought this as a gift for my mom and had it shipped directly to her. She loves it and it solved her problem of not having enough USB ports.,1.0
This case is cheap and it works very well. You could spend triple the amount of money for a case this quality from the OEM. It looks sleek and the smart cover effectively locks the iPad.,1.0
I like the product because it works fine and is compact and easy to use which is what I require to use the product.,1.0
This camera is durable and easy to use.  Have taken it on many trips and it has captured some great memories,1.0
Just what I needed for power outtages.  Am considering buying more for extended family members who've seen mine and expressed an interest for one for themselves.,1.0
"love the iPod classic, lots of space for lots of songs

Update: the iPod keeps on freezing and keeps on telling me every 3 weeks to connect it to my iTunes to set it back to out of box settings. Dont know whats wrong with it that every 3 weeks it stops working, it freezes and tells me to connect it to my iTunes. Hate that.",0.0
"Was a gift to my daughter and she told me she uses it much of the day, every day and loves it.  She said it's clear & good sound and connects to her Iphone well. Good enough for me.",1.0
"Took a while to get, (but I knew that going in) Once I got it, I plugged it right into my ipad 2 and flipped the switch on the side to use my sd card, put my camera card in and it instantly starting downloading my pictures to the ipad.. After reading some bad reviews here I was hesitant to purchase, but with such a low price it was worth the risk...and I'm glad I did...Love the ease of use, it's exactly what it says it is.",1.0
I didn't buy this item for amazon but i would not recommend buying this router ! It died after only 2 months and the customer service rep's are not helpful they are very robotic and not willing to help! IVE HAD A HORRIBLE EXPERIENCE WITH THEM JUST GO AND BUY A MOTOROLA !,0.0
The cameras had clear picture however if you want to record the app is useless I returned and got another set with a nvr.,0.0
"These speakers are of good value, and work well for their intended purpose. It does have a cord which attaches to your audio outlet - which is great because I kept seeing a lot of USB compatible speakers. This is exactly what I wanted.",1.0
"I've actually have had 2 of these cards for almost 2 years and never once had a problem.  This review is to save you from doing a very stupid thing.  Don't and I mean don't EVER buy anything from the Flash Memory Store!!  Just google ""Flash Memory Store Reviews"" and you will know beyond a doubt that you will regret buying anything from them.  The reason I know is because I tried to buy 2 Kingstone cards from them and they sent me 2 generic who knows who made them and it was a hassle to get my money back.  Send me the money instead and at least you will make me happy!!!",1.0
"I have had this for awhile now, and I love it.  No problems at all, and for the price, you can't go wrong.  The software is interesting, works pretty well.  Not sure if I will keep it yet though.",1.0
"the extention is as long as 20 feet just like they say , i thought its a little short but when u stretch it is like 25 feet , even better .
non of the adapters offer any kind of distortion that i could notice probably the extention that makes the sound a little bit lower but thats nothing
good quality , its worht it",1.0
"This lens hood is not suitable for the HDR-PJ810 because it is too SMALL and when walking with the camera the hood blocks parts of the frame.
Also, the lens and the ring thread are not compatble with the camera.

VERY disappointing product!!!",0.0
"It was missing ac to 9 v dc  adaptor. It was not in the original box. Never worked
Sad experience",0.0
"I had a problem streaming video's on my TV and Ipad this solved all my problems.  It is quick, quick,quick",1.0
"The antenna works so so. Sometimes it works better than other times. I think I expected more and got less.
Kattd",0.0
"It didn't come with an HDMI cable (to connect it to the TV--can't use the machine without it). Then, after we got the cable, the player quit working after five hours usage. Also, the sound was inadequate. NOT RECOMMENDED.",0.0
"I purchased this to upgrade a 2008 Macbook.  The memory works fine - no issues.  I would purchase this again if I needed DDR-2 memory for a laptop.

I ordered another pair of these at a later date and installed in a Dell Latitude D620 laptop without any issues.",1.0
I bought this for my 7 year olds birthday..He absolutely loves it! Listens to music and plays games on it..also got a camera for his bday and takes pics and we help him put them on his computer..We have a strong wifi and have had zero problems picking it up..And of course we will be adding educational apps to it for him to use shortly..Shipped much faster than they said it would take so don't be scared off by that either..,1.0
"I ordered this for an employee, so I don't know anything about it.  It must be alright since I have not heard from the person using it.  If they didn't like it they would have had me send it back and get something different.",1.0
"It broke within 3 weeks. I didn't drop it. Didn't expose it to water. Didn't even take it outside my room. And after two weeks it stopped turning on without the power adapter, stopped charging, and by the third it wouldn't even turn on. Do not buy this. There are several comparable items of higher quality.",0.0
"First rate sound, easy to use, takes a charge and holds it and more than other blue tooth items, the mic is very clear in conversation. I've been using it for conference calls as well as listening. I think it's terrific.",1.0
Just garbage. I was only able to reach 100mbps with this cat 5e cable. This one will be sent back.,0.0
"What can one say? It's memory. I did my research, bought the right kind, installed  it according to the instructions from Dell (important) and it works.",1.0
My first use of this toaster was a disaster because my English muffin fell down between the holders and it was difficult to get it out. To much work for toast that early in the morning.,0.0
"I have a Dell mobile workstation M3800 with an Intel Graphics 4600 and NVIDIA K1100.  I need to connect to 2 Dell monitors with display feature 1.2 and an ACER HDMI (no display feature) monitor.  I quickly learned  that the Intel Graphics would not allow 4 monitors working together at the same time (only 3 max in this case).  Not sure if I simply add another display port enabled monitor instead of the HDMI monitor would help or not.

This Plugable adapter works perfectly like an external graphics card via the USB 3 port.  Now I get all 4 monitors working, and the device manager in win10 shows the Plugable as the 3rd display adapter.",1.0
"Power supply went out after 4 months of use. I built system for Windows 10 Preview, only used it maybe 2 times a week. I'm just trashing it, its not worth the trouble of shipping back for warranty. Sometimes the cheap way is not the best way.",0.0
I was looking for something that was easy to use and just did the job.  No fuss or hassle.  This screen protector went on my ipad as per the instructions and I was good to go.  It did the job and that's all I really asked for.,1.0
This is the 3rd pair of these earphones that I have purchased.  I have used the warranty on one pair without any hassle at all. Received replacement in less than a week.  Custom earbuds do a great job of blocking background noise.,1.0
very nice label but the marker faded and smuged even after i waited that was dried,0.0
"I purchased the Viewsonic Viewpad V7E.  I have to say that when I look it over, I would rate it as one of the very best tablets out there.  It is loaded with great features.  And offers way more than the Kindle Fire, as far as Bluetooth, Hdmi to Tv capabilites, front and rear camera, sc card slot, loaded with great apps, 3D launcher for 3D content, BUT I only gave this one star, because, it would not connect to the internet.  I have a wifi, wireless router, that works fine on all my other devices. The viewpad shows that I am connected, but, it will not open any web pages at all.  Dont know if this is a Viewsonic issue, or if I got one that is faulty.  Any way, I am returning it.  I have since purchased a Kindle Fire, and even though its is way more limited, I have problem at all, hooking up to the internet.  Go figure.  Lots of luck if you buy a Viewpad.",0.0
"I have multiple locations that I go with computers.  Therefore, I ordered two of the Hard Drives and one is working and the other is not working.  Need to test the working hard drive on another computer and see if it is user error or the hard drive is not working.  I will update later.",0.0
The case fit tablet perfectly & my husband was easily able to put it on! The baby blue color is very much his color and he very much likes the auto sleep/wake feature.,1.0
"I have a older Roku I ben useing a good while now till the other day. something happen so I redid it from the start every thing went good till the very last part and a error number came up and a phone number to call.so I did and the man said I would have to pay 100 dollars to get on. I never paid before. I herd this on coast to coast that this was going to start, charging  every thing for steaming so you better check. I have a amazon fire stick I haven't payed anything yet but. I was going to buy  another amazon stick to replace the Roku but I am leary now after talking to roku",0.0
I've never had to charge this speak from the plug and it'll play all day in direct sunlight. Speaker quality isn't as great as I'd like but still useful,1.0
Bought for my little sister and she loves it. She is an avid artist who uses it EVERY DAY. She had produced some amazing art work and has won 3 art competitions in the Miami digital art festivals. 10/10,1.0
After only about one month the case has started to yellow. It fits fine and has a good non-slip surface but I wouldn't recommend getting the clear case at all.,0.0
"Its looks great and working as expected. So far no problems. good product for a reasonable price.
Going to order more qty soon.",1.0
Key board took forever to come up pissed me off and kept going to home screen so beat the shit out of it and burnt it don't recommend this pieces of a shit to no one not even to someone one i hate you are paying for a paper weight or a door stopper. But did show up on time on Sunday,0.0
"I do not understand why a switch like this has to worry about hdcp issues, it seems like that should be between the dvd player and the tv.  But atlona has to get involved and the end result is it will not accept my sony blu ray or my panasonic dvd player , it will just not make the handshake.  After spending a thousand dollars I think that sucks.  My previous switch did not have the handshake issues,  it just quit working altogether.",0.0
It's sleek thin design makes it very attractive and portable.  The tray feels fragile just like on a laptop.  The test will be to see how long it lasts.,1.0
"This product sucks. It is almost impossible to install correctly, without bubbles and lint. I've used this type of screen protector before, and this one is a nightmare. Then the company claims they offer lifetime replacements for free, but doesn't mention they'll charge $5.99 for shipping and handling. Crappy product, terrible instructions, deceptive marketing. I would look elsewhere.",0.0
"I prefer a matte, non-glare finish on my screen protectors, and this one is excellent. I highly recommend for iPad and iPhone. Totally eliminates glare in any lighting situation. Love it!!",1.0
"The Shield went on very nicely,just 3 very small air bubbles that apparently are not going to go away but all in all I am very happy with the product. I particularly loved the very good directions for installing the product. So often the instructions are vague, but not with the Shield.",1.0
I did NOT receive anything/paperwork about the conditions of the plan YET EVENTHOUGH I PURCHASED the extended protection plan.,0.0
"I purchased this RAM upgrade on March 20, 2012.  One SODIMM failed in Feb 2015 and the other failed on Friday May 15, 2015.  Both failures caused the three beep error on power-up on my mid 2011 Mac Mini.  At most the system was used twenty times after upgrading to the Corsair SODIMMs.  I am back to the original 2x 2GB Apple SODIMM which operates fine, but noticeably slower.  I will try to get a replacement set.  ZERO STARS !!!!!",0.0
"Exactly what I needed for syncing an old FireWire 400 device, an ""iPod Photo.""  So glad for your adapter! Thank you!",1.0
"The Good:
It will almost play anything you put into it.

THE BAD:
This unit has given me more problems than anything i have ever owned. It has no real functions on the face (play-eject), the coax out for digital audio causes a high pitched ringing when it is paused or stopped. This sound from the digital connection will break glasses in your home, and make your ears bleed if you have a large home theater system! Also you can not pick, switch, or program this unit with out it hooked up to the TV, that is the only place you can see anything, since the display shows you nothing.

I switched the unit for another, and I got the same high pitched thing in both units, so i returned it for a full refund!",0.0
"Husband stays up to watch sports and wife (the light sleeper) goes to bed early. With this baby, she doesnt have to struggle to get to sleep, all is quiet. HoooooRay!",1.0
"Although I do like the product, the ""spongey"" case had brown stains on it. If you plan on using the hard cover case with a palm rest cover, it will be a bit of a challenge to fit the hard cover on to the MacBook. However, it is possible with some effort.",1.0
I had ordered this Ipod case from PC Universe and received the wrong item. This is understandable and can occur. I contacted the seller via Amazon and had asked for the proper item to be sent and I in return followed their return instructions. It had taken 14 - 21 days of silence before I had to contact PC Universe to inquire about the status. During this time I had a death in my family and my thoughts were clearly diverted. PC Universe first  replied back honoring my refund request but for much less money then was paid for this case. They later corrected themselves and are planning to refund me the correct amount of money. I honestly will say STAY away from ordering from this company and take the time to visit a local retailer who carries Ipod cases. It will save you much aggravation. DO NOT SHOP AT PC UNIVERSE!,0.0
"Light works exactly as advertized. We mounted it on the ceiling; approx 9' height, above a door landing.  Its light output isn't exceedingly bright, but it is bright enough to illuminate a dark corner of a garage enough to see the steps and see the door and door lock for access.  We've had it only a few months, so we've no feedback regarding battery longevity.",1.0
Both cables lost sync at 60p 4k HDR.  I switched to another 6 foot cable from another manufacturer and everything worked perfectly.  Using Roku ultra and a Vizio m50-e1.,0.0
"My husband bought two of these cameras for his employees to use in the field to document inspections. Both cameras failed within 6 months of purchase. He is a very detailed engineer, and took precautions with his employees to ensure the cameras were not mistreated. One camera will not turn on at all, the other only turns on with the USB power. Both batteries were inserted properly.

This was a big disappointment for him because he bought these cameras for their advertised weather and shock resistance. He states clearly these cameras are ""garbage,"" ""crap,"" and ""a totally worthless endeavor that cost my department money instead of saving it.""

He says to invest in a more credible brand of weather-resistant camera, such as a Nikon or Cannon before wasting your money on these worthless cameras.",0.0
"These are dead 9 months after I received them from Electronics Club. I used them every day, which I don't think is unusual wear, to listen to music while working out (for an hour) and to talk on the phone while driving home (another hour) which equals 2 hours of use every day. The older version, the 730s I believe, lasted for nearly 2 years.

I won't buy LG again. I'm going with some cheap knock-offs. That way when they die, I won't be upset cause you get what you pay for. I paid decent money for the LGs and I got squat.

My suggestion: If you do buy these, find a place near you that will price match and KEEP YOUR RECEIPT.",0.0
I ordered this before my Nikon d3100 arrived and threw away the box it came with. It DOES NOT fit with the d3100 Nikon so I guess I'm stuck with it.,0.0
"This camera is useless.  I used it recently for vacation photos and, although it appeared as though pictures were being taken, when I went to load the pictures onto my computer (after installing the Vivitar Experience program required, and per instructions provided), I received a message indicating that there were no pictures on the camera and the number of available photos reset to indicate that the pictures I took were deleted.  It is such a disappointment to have lost family vacation photos.  The camera is not worth even the $15.00 it costs.  Shame on any seller for offering such a worthless product.",0.0
"This is only a plastic case, open on the top and bottom. Not rubberized at stated in the description. It was returned without any problems or postage fee.",0.0
"I just got this device and so far it's faster than anything I've owned before (been using external disk drives and USB 2.0 devices forever). However, whenever I transfer big (>10GB) files, the SanDisk gets way too hot and occasionally crashes and I have to start over again. I'll be keeping it though because I hear similar problems with other flash drives so I'm not going to bother to get another one. Also, the actual capacity of the flash drive is only 115GB, not 128GB as advertised. I say this because it isn't explicitly said in the product descriptions.

I've been with SanDisk ever since the Nintendo DSi required SD cards and I love their products but this little USB drive falls short :(",0.0
Great product even considering its' low cost.  Simple installation and use.  I feel that that it's a bargin.,1.0
"Apple iPod shuffle 2GB Slate NEWEST MODEL is not fitting in it.
Its useless for me. and as per the details it should be fine for ipod shuffle.",0.0
"This is the first DAC / AMP combo I've ever owned. First, I want to say that I had to remove a star because the provided usb cable did not work. It was unable to power the device and my PC would not recognize it no matter which port I used. I swapped it with a spare cable I had from a Samsung phone and that got it working. Also, the micro usb port on the back of the device is very loose and the cable can pop out easily. I am using the FiiO E10K with a pair of Philips SHP9500S open back headphones. So far the sound difference from my old gaming headset and headphones is impressive. I'll update this review if there are any major changes, but as of now I am enjoying the experience. **EDIT June 29, 2018: I've found a cable that fits snug and has solved my issue with the loose port. Anker makes a great cable that has fixed my port problem with the e10k. I highly recommend this cable for the e10k https://www.amazon.com/gp/product/B01MUJOA5E/ref=oh_aui_detailpage_o00_s00?ie=UTF8&psc=1",1.0
"Worked well for 8 months; now refuses to turn on.

**Update:  Turns out it was a power cord  that went bad and not the Wheel Witness itself.  I am correcting the review and upping the item to 4 stars.",1.0
I bought this for a gift for my daughter.  It's a nice size and works nicely for her to store files.  I bought the sleeve that goes with it and it works quite well.,1.0
"A day late but other than that, so far, so good. Was really crappy weather in our area too, but hey...five stars is five stars. Would recommend.",1.0
"After dropping headphones off a moving bicycle many times onto asphalt, they hold up very good. Durable, great sound quality, 8+ hour battery life and did I say great sound quality?",1.0
"This adapter works well using the panel antenna. I'm able to get ""very good"" signal from the router 100 yards away. I've found that pointing the ""Alfa"" side of the panel towards the router allows for the best reception.",1.0
Works like description says fitting is a little loose but overall it does the job this makes it easy to repair computers for people or recover files from a computer that has quit working i have had 3 of these over the years and this is the fastes one yet once u get the connection fixed just right,1.0
"Was having ""Thermal event"" issues, now I'm not! Easy to use and very quiet. Worth every penny!",1.0
"These Rockford fosgate 6.5 punch 1650 have met all of my expectations loud and clear. I got these as a upgrade for my 07 Chevy cobalt,",1.0
We  really unhappy with this product very disappointing please check and give us an answer if we can return it thank you moti,0.0
Had so much trouble out of the drivers for vista... after 7 hours of searching the web i got the pen to work now the touch will not work the item is great if you can get it to work with vista not a lot of help on the wacom website ... over all having a bad day trying to get it to work....,0.0
"I have had this device one month and used it only in the office, after a couple of days use the casing came apart and the drive is a bunch of loose pieces. Terrible construction - don't buy.

Next purchase, super glue, maybe I can fix it.",0.0
"Trying to deal a coyote problem, I have been trying to see late using a PVS-14 and an EoTech sight. That combination works but the size of the dot on the EoTech can be an issue with a small target at distance. This adapter does allow you to see in the dark using your regular 'day' rifle scope. By fitting on the eye piece of the scope, it makes the scope plus the PVS-14 7 or so inches longer. You have to consider how this impacts the way you will hold and sight the rifle but it does work. Care has to be taken when handling and moving with your rifle but this does allow you to see your target and your crosshairs 'in the dark'....if your scope has an illuminated retical, that is a plus.",1.0
Dash cam is very cheaply made. The instruction book is so small it is almost impossible to read. My recommendation would be to find a more expensive but higher quality device. The video LCD display will not stay on during use but shuts down after a short period of time so I really have no idea if it is actually recording all of the time or not. As soon as I can afford to spend big bucks for a good quality dash cam this one will go in the trash.,0.0
"The Thule Vectros case for the 13 inch MacBook is a very protective and strong case. Unlike the colored cases, this case will protect your MacBook if dropped. It is not as bulky as some think and it is also great on surfaces and does not slip away easily.

If you need a protective case which will add some character to your MacBook, get this case.",1.0
"unfortunately it is a fact ue I'll have to stop buying this product because you always send me products with defective or the wrong problems for my use. I want my money back for this product as it does not work, I need my money because these things pretty page.",0.0
My monitor died and i was in search of a replacement; this is adequate; screen larger than I had previously; it serves the purpose.,1.0
"The sound it produces is great, the audio level is nice and loud without distortion. The speakers run 9hrs on a single charge. the only down side is that it works within 30ft of phone, after that it cuts out. A small price to pay for a good Blu tooth speaker",1.0
"Has limited functionality with iPhones. Cannot receive notifications(messages, emails ,etc) when connected to iPhone, however, calls can be made and received.
A month and a half after purchase, the watch wouldnt turn on. Opened the back cover and sure enough, the battery is bulged on both sides.",0.0
"The first couple of days I was freaking out with the curved keyboard.  It takes some getting used to.  But now that I've had it a couple of weeks, I wouldn't go back to a standard keyboard.  In fact I just bought one for work so I wouldn't have two different keyboards at work and home.",1.0
Well made connection did not appear to have any loss of signal for clarity with the extended distance,1.0
"Avoid this one.  I read the poor reviews about the unit's short lifespan, overheating, etc.  But, I decided to take a chance on it based on its low price and many features.  Well, it would not play ANY of the many commercial DVDs I tried, not to mention burned ones.  It always displayed BAD DISC.  I decided that the lifespan of zero days was indeed short, too short, so I returned it.  Kudos to Amazon for paying shipping both ways.  Hopefully I will be refunded without incident.

Lastly, Amazon has increased the price on this since my purchase, so buyer beware.",0.0
Tiny disk that holds a huge amount for a great price; what more can you ask for?,1.0
I set it up following instructions. Everything worked fine.... for 1 day! Now it won't work at all. I do not recommend & regret this purchase. It just wasted my time.,0.0
What can I say? It's Apple.  Shipped very fast and the quality is the best.  Buy an armband to go with it for your workouts,1.0
"Worked as described.  It took 2 swabs, 1 wet and 1 dry but I now have a clean sensor.  I was tired of photoshopping blurs out of my pictures.  I was amazed how much dust I could see on the sensor with the naked eye, let alone with a 10x loupe.  When the camera's cleaning cycle and my rocket air blower didn't work I decided to try swabs.  I was a bit worried about damaging the sensor so I went very slowly. Test pictures are dust blob free.  The sensor appears to be unharmed.  It took more work than I hoped but it was less than 5 minutes.  Now I have to learn how to change lenses in the cleanest possible manner.",1.0
Fell apart upon taking out of the box. One doesn't even work. Pass on this cord it's garbage,0.0
"Product Description was misleading and did fit or came close to fit the device that is advertised for...Product returned, and had to get Amazon involved for return shipping to be refunded...",0.0
"I purchased this for a Dell Latitude E6520.  The battery didn't work out of the box (lasts 2 minutes when fully charged before my computer shuts down as ""too hot"").  Unfortunately I was already past the Amazon return window when I got around to opening the package and trying out the batter so I couldn't return it to Amazon.  I reached out to the seller and they immediately shipped me a replacement... which also does not work.  Now I'm going to purchase a real Dell battery, which I should have done in the first place!  I'll give the seller points for being responsive, but the product clearly doesn't work for my laptop.",0.0
I have an ultra thin Samsung and the plug didn't fit into the socket as others have stated. Useless. The plug is too wide and doesnt click in.,0.0
"Best GPS ever sometimes it works too well, great directions even gas prices, you cant get lost with this item.",1.0
"I'm trying to back up movies that I took on vacation (JVC Camcorder) and loaded in the Everio Media Browser software by Pixela.  I can't make these disks work.  I suspect the slow speed (8X) is a hang up, but Pixela can't help.  Their program doesn't offer a speed setting, so nothing to do but watch the error message come up.  I'm not a computer expert, but just a user, however, some hint that this could be a problem would have been nice.",0.0
"I ordered this Blu-ray burner based on generally excellent reviews. The package I received was missing the Software Bundle:Cyberlink software suite: PowerDVD 8.0:Power Director 7.0:Power2GO 6.0 (as listed on the product specs). I emailed the vendor, SuperMediaStore, twice over the last several weeks. They did not respond.

I would order this product again---but not from a vendor that is unresponsive.

After I filed a claim with Amazon, SuperMediaStore sent me an email that said they will send the missing Software Bundle. I received the software on 10/8/2010.",0.0
I don't know if it the horrible drivers AMD is known for or the fact that AMD doesn't set any hardware requirements to their vendors. But if you want to play any game for more then 20 minutes you won't be able to with out a lock up. The worst part is having to hard restart my computer. I came from a Nvidia 8800 GTS that's about 9 years old. It has been in 5 different computers all with completely different hardware and never had a lock ups like this one. I guess that's how 1) AMD gets around the high price point is to not hire anyone that can write drivers 2) AMD vendors use the bottom of the barrel hardware. This started with the classic vertical lines that has been around since the 6000 series cards and just now it just locked up with a black screen.,0.0
It did not fit my kindle way too small maybe for a 4inch wasn't happy at all. It gets no stars Gave 1 star because i had too.,0.0
"I have 2 coax cables run to every TV in the house and I only using 1 cable for Fios TV. I used the spare cable with these adapters to add a network connection to my burglar alarm panel. I can now monitor, arm and disarm my panel from my network while my alarm system is still monitored by my monitoring company via the old copper phone line. I also get an email when my system goes into alarm with my Envisalink EVL-4.",1.0
"NO BASS AT ALL!!!!!!!!!!!!!!!!!!!!!!!!!! VERY DISAPPOINTING
AND THE REMOTE CONTROL THING DIDN'T WORK EITHER :(
I ABSOLUTELY REGRET BUYING IT",0.0
"I've reviewed a few kindle cases. This one is really cute and if your looking for something to protect your kindle in your purse (to keep it from getting scratched) this is great. That's because it's cute, and its not bulky and doesn't take up much room. However, if you are looking for a really durable case to prevent it from breaking when dropping it, this probably isn't the case you want. It's cute, thin, fashionable ... Not that durable.",1.0
"Okay here's my review which is honest and unbiased on the ci3 from bluedio. The headphones itself is a very cool looking headphones I do like the fact that the controllers are easily accessible right below the ear and the aircup itself is a plus very comfortable with a silky finish to it. The song quality I give it 4 stars because it still lacks the bass that I'm looking for in a headset.because I listen to reggae and hip hop. The battery is good you do get 5 hours on one fully charged battery which is OK and also has an eq feature which comes in handy to try and tune it to the music of your liking. Overall a good product for running, gym and other sports activities the wind noise reduction is a bonus.",1.0
"My husband is so happy.  The Snugg case looks good, feels good and fits the Surface perfectly.
It arrived on time.
Thank you
Elizabeth",1.0
"I love how protective the Pelican cases are.  We have a number of them in different colors and they are durable and protect cameras from the damp environment on our sailboat.

This is a much larger case than we normally get but it is much more adaptable and can be set up for multiple purposes. We tried it with multiple variations of cameras and lenses.

In the end, we were able to put a 4 x 5 field camera, two light meters, two lenses, and several film holders in this case.  This is all safely packed and easy to move around.  I love how adjustable the Pelican cases are.",1.0
The case design is great. But the lock button was extremely hard to push not shippers fault. And the case material was cracking a touch on the flap around the edges.  Not shipper or sellers fault. Contacted incipio and they sent me a replacement anyway. New case is much better and you can feel the materials difference in touch. Better softer feel than the one I got sold.,0.0
It's awesome. I got tired of keeping my iPod in my pocket and having it fall out or getting my headphones caught on something getting in the way of my workouts.,1.0
"Everyone has to admit that writting long emails, or any long text is awfull on that little keyboard in the creen of your Ipad. plus you loose screen space and all that. Well with this baby you will not worry about that any more. it works very smoothly and I think its very practical.
My only advice is to be carefull and weight what you need it for. It has a beautiful design but it allways works on a ""laptop"" position. I personally think its great because I don't use it any other way, but, i would understand those who think its not that confortable or usefull.
overall, I great design and great tool.",1.0
"This worked fine... For a while. Then after four months of just stopped working. Won't charge, won't turn on. Nothing. And now I can't even return it because it died after the 1 month grace period. So do yourself a favor and buy from their website or an authorized dealer. It's a good product, but not if its not authentic.",0.0
Did not fit Ipad 4 ... very disappointed but not worth returning.  I guess I should have read reviewed first,0.0
"A great tablet. Powerful, fast, great looking, the pinnacle of tablets. Should be to tier for some time. I highly recommend it.",1.0
"Good, sturdy, well padded. I like it has handles and a strap that you can use or hide if you don't want them. Good quality!",1.0
This piece of junk is already falling apart on me I've only a couple months now. Do yourself a favor don't buy this product it's junk! Is there anyway I could get my money back?,0.0
I really like this. Was wonder how wide the shade visor was and it is plenty wide. almost 2 1/2 inches on top and 2 inches on sides. (narrows down towards bottom) if that makes sense) I have a 6 inch Garmin and it would slide off of it easy. So I glued a piece of hard plastic in the groves in the back on each side to keep it from sliding. Works perfect.,1.0
"Wanted a clean clear signal to a Polk I-Sonic ES-2.  The Terk AF9330 failed completely on one fm station that's 25 miles (straight line to the transmitting tower).  The second an am station had a loud hum all the time, less than 7 miles away
My .Sangean America PR-D9W had No problems with these stations.
I returned the Terk AF9330",0.0
"Great little device, and yes you can calibrate! No you do not hold both inputs in to go to calibration mode. Instead,
1) Go to the desired screen you wish to cal.
2) Push and hold the right input for 5 seconds. The screen will go dark. After 5 seconds, release.
3) Your voltages will now be flashing. Connect your meter to the desired location and press either the right button to increase measurement, or left button to decrease.
4) Once you are satisfied with the readout, press and hold the right input again for 5 seconds, then release. Your reading should now show what you changed it to.

Hope that helps everyon.",1.0
"Pretty worthless camera IMO.  Why bother putting out a product this bad, I wonder?  Returning this ASAP.",0.0
Basically you get what you pay for here.  Its pretty hard to click - you have to hit it a few times and really pound on it.  I cant use this,0.0
"I had troubles with this item from the start. I didn't get a successful DVD recording out of thing before it decided that it wouldn't eject (not even a paper clip would make it let go!). Luckily, it was a DVD+RW and not one of our bought DVDs. I've only had this item for about 3 weeks and had nothing but trouble.

Its remote is counter-intuitive, going against some of the standard button presses on most DVD/VCR remotes (i.e. after hitting pause, to continue recording, you must hit record, to continue playing you must hit play,  hitting pause again will not work!)

Please do not buy this, save your money, a rubber doorstop will get less in the way and can be picked up for less than $5!

- Davey",0.0
"As advertised, effective, I use it once a month to keep all my computers calibrated.  As a pro photographer, this is very important.  Well worth this amount of money for how effective it is!",1.0
"i use these with my old (3k mah) battery packs that i don't use anymore while camping and use them as nigh light with the old USB cell phone charger.

Tap the back part of the stick to turn on/off.  The dimming effect is nice.  You can also adjust the brightness of the light by holding the back and letting go at the desire brightness.",1.0
"This is perfect for my husband's iPad Two. Fast shipping, good price, works perfectly as described.",1.0
"Did not last at all.
Could not use after a month of having it, burned and melted when i used it my camera, could not format it.
I only used it for a month and then next thing i know my camera over heated and the sd card was hot and melted once i took it out the adapter.
It wasn't my camera because i have a samsung micro sd card 128gb in it now and has been in it for about a 4 months",0.0
"No manual...can't find the app (or info on it) for wifi ...recorded card is not recognized on my computer, so cannot transfer videos.",0.0
I love Fintie.  I can count on a good product.  I've had many different sizes of Kindle Fire and many different cases.  I usually go back to Fintie.  I love the colors.  The only thing I wish you made is a 360 revolving case.  I like that and would definitely buy it.  Thanks for a great product.,1.0
it is a of poor quality fell apart in under 2 mo. had to superglue it back together,0.0
"This antenna is amazing. I live 40 miles outside downtown Los Angeles surrounded by tall mountains in Simi Valley, California. Before this antenna, I received one station at about half strength. Granted, the only antenna attached to the receiver was a rabbit ears thing that sat near the window inside the house.  However, adding this antenna has brought in almost every station that broadcasts between Ventura and downtown Los Angeles.  I mounted it outside on the eaves of the second story of my house and the reception quality is fantastic. One nice feature is the electrical power supplied to the antenna is carried thorugh the coaxial cable, so no need to run a power line to the antenna. I can't recommend this antenna enough!",1.0
Having issue day one with video quality reverting to VGA.  I change back to 1080p in the settings and within 30 seconds it reverts back to VGA.  Tech support was a joke.  Didn't ask what model camera or even attempt to troubleshoot.  Just says try a hard reset and if that doesn't work do an RMA.  No apologies or effort to help.,0.0
"DO NOT PURCHASE!!  My tablet died, talked with rep over the phone & I was told they would email shipping label (which they did), they felt it needed new battery & if that was the problem the battery would be replaced & they would send tablet back to me (which they did)...HOWEVER, they never told me after replacing battery & seeing that the tablet again works they would then wipe out my entire tablet & send it to me BLANK...NOTHING LEFT ON IT.......EVERYTHING IS GONE.  I called them & was told it was my responsibility to back it up before sending to them (his next words ""they couldn't back it up since it didn't work when they got it""), hmmmm then I guess I couldn't do it either, which he admitted.  He couldn't explain to me why they wiped it out after seeing the battery was the issue.  NOT HAPPY & they will not do anything to help.",0.0
"Tried several discs several times, always got, not at the same locations.  Never had this problem with a cd-r.",0.0
One side just quit working out of the blue. I should've bought a cheaper pair and wouldn't have been so disappointed if the suddenly stopped working.,0.0
"I have been looking for a case for my new iPad Air and was generally disappointed with what I saw being offered, especially at the Apple Store.
I came across this Snugg case on your website, looked it over and decided to give it a try.
I received it in a timely fashion and upon opening, I was surprised how well crafted this case was.  It fits my iPad Air like a glove and I find it to feel good to the touch and rugged for my knockabout daily use.
Strongly recommended (hence the five stars).",1.0
"never heard of pyle, took a chance and like it. It connects to bluetooth easily and has a powerful sound.",1.0
"I liked it at first but can no longer recommend it. Battery life has dropped off quite a bit after 9 months. The biggest downside of this tablet is the lack of storage. After installing windows 10 I am left with 2 gigs of storage. With this little amount of space, windows is unable to install any updates. Spend a little more and get a name brand like Toshiba or Samsung. Really it's not worth the trouble messing around with this thing trying to get it to work.",0.0
